"etuus";"vuosi";"kuukausi";"ikaluokka";"sukupuoli";"paiva";"variable";"val"
"Työttömyysturva";"2019";"10";"25-34";"kaikki";"2019-10-01";"aiemmin tukea saaneet";"52273"
"Työttömyysturva";"2019";"10";"35-44";"kaikki";"2019-10-01";"aiemmin tukea saaneet";"45807"
"Työttömyysturva";"2019";"10";"45-54";"kaikki";"2019-10-01";"aiemmin tukea saaneet";"42280"
"Työttömyysturva";"2019";"10";"yli 54";"kaikki";"2019-10-01";"aiemmin tukea saaneet";"35628"
"Työttömyysturva";"2019";"10";"18-24";"miehet";"2019-10-01";"aiemmin tukea saaneet";"12234"
"Työttömyysturva";"2019";"10";"25-34";"miehet";"2019-10-01";"aiemmin tukea saaneet";"27032"
"Työttömyysturva";"2019";"10";"35-44";"miehet";"2019-10-01";"aiemmin tukea saaneet";"22320"
"Työttömyysturva";"2019";"10";"45-54";"miehet";"2019-10-01";"aiemmin tukea saaneet";"21925"
"Työttömyysturva";"2019";"10";"yli 54";"miehet";"2019-10-01";"aiemmin tukea saaneet";"18981"
"Työttömyysturva";"2019";"10";"18-24";"naiset";"2019-10-01";"aiemmin tukea saaneet";"9653"
"Työttömyysturva";"2019";"10";"25-34";"naiset";"2019-10-01";"aiemmin tukea saaneet";"25241"
"Työttömyysturva";"2019";"10";"35-44";"naiset";"2019-10-01";"aiemmin tukea saaneet";"23487"
"Työttömyysturva";"2019";"10";"45-54";"naiset";"2019-10-01";"aiemmin tukea saaneet";"20355"
"Työttömyysturva";"2019";"10";"yli 54";"naiset";"2019-10-01";"aiemmin tukea saaneet";"16647"
"Työttömyysturva";"2019";"10";"18-24";"kaikki";"2019-10-01";"uudet saajat";"2125"
"Työttömyysturva";"2019";"10";"25-34";"kaikki";"2019-10-01";"uudet saajat";"2366"
"Työttömyysturva";"2019";"10";"35-44";"kaikki";"2019-10-01";"uudet saajat";"1359"
"Työttömyysturva";"2019";"10";"45-54";"kaikki";"2019-10-01";"uudet saajat";"884"
"Työttömyysturva";"2019";"10";"yli 54";"kaikki";"2019-10-01";"uudet saajat";"547"
"Työttömyysturva";"2019";"10";"18-24";"miehet";"2019-10-01";"uudet saajat";"1091"
"Työttömyysturva";"2019";"10";"25-34";"miehet";"2019-10-01";"uudet saajat";"1020"
"Työttömyysturva";"2019";"10";"35-44";"miehet";"2019-10-01";"uudet saajat";"593"
"Työttömyysturva";"2019";"10";"45-54";"miehet";"2019-10-01";"uudet saajat";"434"
"Työttömyysturva";"2019";"10";"yli 54";"miehet";"2019-10-01";"uudet saajat";"270"
"Työttömyysturva";"2019";"10";"18-24";"naiset";"2019-10-01";"uudet saajat";"1034"
"Työttömyysturva";"2019";"10";"25-34";"naiset";"2019-10-01";"uudet saajat";"1346"
"Työttömyysturva";"2019";"10";"35-44";"naiset";"2019-10-01";"uudet saajat";"766"
"Työttömyysturva";"2019";"10";"45-54";"naiset";"2019-10-01";"uudet saajat";"450"
"Työttömyysturva";"2019";"10";"yli 54";"naiset";"2019-10-01";"uudet saajat";"277"
"Työttömyysturva";"2019";"11";"18-24";"kaikki";"2019-11-01";"aiemmin tukea saaneet";"21948"
"Työttömyysturva";"2019";"11";"25-34";"kaikki";"2019-11-01";"aiemmin tukea saaneet";"51727"
"Työttömyysturva";"2019";"11";"35-44";"kaikki";"2019-11-01";"aiemmin tukea saaneet";"45180"
"Työttömyysturva";"2019";"11";"45-54";"kaikki";"2019-11-01";"aiemmin tukea saaneet";"41424"
"Työttömyysturva";"2019";"11";"yli 54";"kaikki";"2019-11-01";"aiemmin tukea saaneet";"32579"
"Työttömyysturva";"2019";"11";"18-24";"miehet";"2019-11-01";"aiemmin tukea saaneet";"12234"
"Työttömyysturva";"2019";"11";"25-34";"miehet";"2019-11-01";"aiemmin tukea saaneet";"26822"
"Työttömyysturva";"2019";"11";"35-44";"miehet";"2019-11-01";"aiemmin tukea saaneet";"22083"
"Työttömyysturva";"2019";"11";"45-54";"miehet";"2019-11-01";"aiemmin tukea saaneet";"21542"
"Työttömyysturva";"2019";"11";"yli 54";"miehet";"2019-11-01";"aiemmin tukea saaneet";"17273"
"Työttömyysturva";"2019";"11";"18-24";"naiset";"2019-11-01";"aiemmin tukea saaneet";"9714"
"Työttömyysturva";"2019";"11";"25-34";"naiset";"2019-11-01";"aiemmin tukea saaneet";"24905"
"Työttömyysturva";"2019";"11";"35-44";"naiset";"2019-11-01";"aiemmin tukea saaneet";"23097"
"Työttömyysturva";"2019";"11";"45-54";"naiset";"2019-11-01";"aiemmin tukea saaneet";"19882"
"Työttömyysturva";"2019";"11";"yli 54";"naiset";"2019-11-01";"aiemmin tukea saaneet";"15306"
"Työttömyysturva";"2019";"11";"18-24";"kaikki";"2019-11-01";"uudet saajat";"1934"
"Työttömyysturva";"2019";"11";"25-34";"kaikki";"2019-11-01";"uudet saajat";"2084"
"Työttömyysturva";"2019";"11";"35-44";"kaikki";"2019-11-01";"uudet saajat";"1302"
"Työttömyysturva";"2019";"11";"45-54";"kaikki";"2019-11-01";"uudet saajat";"869"
"Työttömyysturva";"2019";"11";"yli 54";"kaikki";"2019-11-01";"uudet saajat";"565"
"Työttömyysturva";"2019";"11";"18-24";"miehet";"2019-11-01";"uudet saajat";"1004"
"Työttömyysturva";"2019";"11";"25-34";"miehet";"2019-11-01";"uudet saajat";"963"
"Työttömyysturva";"2019";"11";"35-44";"miehet";"2019-11-01";"uudet saajat";"590"
"Työttömyysturva";"2019";"11";"45-54";"miehet";"2019-11-01";"uudet saajat";"429"
"Työttömyysturva";"2019";"11";"yli 54";"miehet";"2019-11-01";"uudet saajat";"285"
"Työttömyysturva";"2019";"11";"18-24";"naiset";"2019-11-01";"uudet saajat";"930"
"Työttömyysturva";"2019";"11";"25-34";"naiset";"2019-11-01";"uudet saajat";"1121"
"Työttömyysturva";"2019";"11";"35-44";"naiset";"2019-11-01";"uudet saajat";"712"
"Työttömyysturva";"2019";"11";"45-54";"naiset";"2019-11-01";"uudet saajat";"440"
"Työttömyysturva";"2019";"11";"yli 54";"naiset";"2019-11-01";"uudet saajat";"280"
"Työttömyysturva";"2019";"12";"18-24";"kaikki";"2019-12-01";"aiemmin tukea saaneet";"22318"
"Työttömyysturva";"2019";"12";"25-34";"kaikki";"2019-12-01";"aiemmin tukea saaneet";"52029"
"Työttömyysturva";"2019";"12";"35-44";"kaikki";"2019-12-01";"aiemmin tukea saaneet";"45593"
"Työttömyysturva";"2019";"12";"45-54";"kaikki";"2019-12-01";"aiemmin tukea saaneet";"41767"
"Työttömyysturva";"2019";"12";"yli 54";"kaikki";"2019-12-01";"aiemmin tukea saaneet";"33131"
"Työttömyysturva";"2019";"12";"18-24";"miehet";"2019-12-01";"aiemmin tukea saaneet";"12577"
"Työttömyysturva";"2019";"12";"25-34";"miehet";"2019-12-01";"aiemmin tukea saaneet";"27175"
"Työttömyysturva";"2019";"12";"35-44";"miehet";"2019-12-01";"aiemmin tukea saaneet";"22308"
"Työttömyysturva";"2019";"12";"45-54";"miehet";"2019-12-01";"aiemmin tukea saaneet";"21730"
"Työttömyysturva";"2019";"12";"yli 54";"miehet";"2019-12-01";"aiemmin tukea saaneet";"17603"
"Työttömyysturva";"2019";"12";"18-24";"naiset";"2019-12-01";"aiemmin tukea saaneet";"9741"
"Työttömyysturva";"2019";"12";"25-34";"naiset";"2019-12-01";"aiemmin tukea saaneet";"24854"
"Työttömyysturva";"2019";"12";"35-44";"naiset";"2019-12-01";"aiemmin tukea saaneet";"23285"
"Työttömyysturva";"2019";"12";"45-54";"naiset";"2019-12-01";"aiemmin tukea saaneet";"20037"
"Työttömyysturva";"2019";"12";"yli 54";"naiset";"2019-12-01";"aiemmin tukea saaneet";"15528"
"Työttömyysturva";"2019";"12";"18-24";"kaikki";"2019-12-01";"uudet saajat";"1900"
"Työttömyysturva";"2019";"12";"25-34";"kaikki";"2019-12-01";"uudet saajat";"2120"
"Työttömyysturva";"2019";"12";"35-44";"kaikki";"2019-12-01";"uudet saajat";"1317"
"Työttömyysturva";"2019";"12";"45-54";"kaikki";"2019-12-01";"uudet saajat";"931"
"Työttömyysturva";"2019";"12";"yli 54";"kaikki";"2019-12-01";"uudet saajat";"558"
"Työttömyysturva";"2019";"12";"18-24";"miehet";"2019-12-01";"uudet saajat";"1022"
"Työttömyysturva";"2019";"12";"25-34";"miehet";"2019-12-01";"uudet saajat";"1031"
"Työttömyysturva";"2019";"12";"35-44";"miehet";"2019-12-01";"uudet saajat";"607"
"Työttömyysturva";"2019";"12";"45-54";"miehet";"2019-12-01";"uudet saajat";"492"
"Työttömyysturva";"2019";"12";"yli 54";"miehet";"2019-12-01";"uudet saajat";"282"
"Työttömyysturva";"2019";"12";"18-24";"naiset";"2019-12-01";"uudet saajat";"878"
"Työttömyysturva";"2019";"12";"25-34";"naiset";"2019-12-01";"uudet saajat";"1089"
"Työttömyysturva";"2019";"12";"35-44";"naiset";"2019-12-01";"uudet saajat";"710"
"Työttömyysturva";"2019";"12";"45-54";"naiset";"2019-12-01";"uudet saajat";"439"
"Työttömyysturva";"2019";"12";"yli 54";"naiset";"2019-12-01";"uudet saajat";"276"
"Työttömyysturva";"2020";"1";"18-24";"kaikki";"2020-01-01";"aiemmin tukea saaneet";"23617"
"Työttömyysturva";"2020";"1";"25-34";"kaikki";"2020-01-01";"aiemmin tukea saaneet";"53702"
"Työttömyysturva";"2020";"1";"35-44";"kaikki";"2020-01-01";"aiemmin tukea saaneet";"46978"
"Työttömyysturva";"2020";"1";"45-54";"kaikki";"2020-01-01";"aiemmin tukea saaneet";"42617"
"Työttömyysturva";"2020";"1";"yli 54";"kaikki";"2020-01-01";"aiemmin tukea saaneet";"33941"
"Työttömyysturva";"2020";"1";"18-24";"miehet";"2020-01-01";"aiemmin tukea saaneet";"13472"
"Työttömyysturva";"2020";"1";"25-34";"miehet";"2020-01-01";"aiemmin tukea saaneet";"28126"
"Työttömyysturva";"2020";"1";"35-44";"miehet";"2020-01-01";"aiemmin tukea saaneet";"23133"
"Työttömyysturva";"2020";"1";"45-54";"miehet";"2020-01-01";"aiemmin tukea saaneet";"22196"
"Työttömyysturva";"2020";"1";"yli 54";"miehet";"2020-01-01";"aiemmin tukea saaneet";"18098"
"Työttömyysturva";"2020";"1";"18-24";"naiset";"2020-01-01";"aiemmin tukea saaneet";"10145"
"Työttömyysturva";"2020";"1";"25-34";"naiset";"2020-01-01";"aiemmin tukea saaneet";"25576"
"Työttömyysturva";"2020";"1";"35-44";"naiset";"2020-01-01";"aiemmin tukea saaneet";"23845"
"Työttömyysturva";"2020";"1";"45-54";"naiset";"2020-01-01";"aiemmin tukea saaneet";"20421"
"Työttömyysturva";"2020";"1";"yli 54";"naiset";"2020-01-01";"aiemmin tukea saaneet";"15843"
"Työttömyysturva";"2020";"1";"18-24";"kaikki";"2020-01-01";"uudet saajat";"2532"
"Työttömyysturva";"2020";"1";"25-34";"kaikki";"2020-01-01";"uudet saajat";"2565"
"Työttömyysturva";"2020";"1";"35-44";"kaikki";"2020-01-01";"uudet saajat";"1356"
"Työttömyysturva";"2020";"1";"45-54";"kaikki";"2020-01-01";"uudet saajat";"947"
"Työttömyysturva";"2020";"1";"yli 54";"kaikki";"2020-01-01";"uudet saajat";"672"
"Työttömyysturva";"2020";"1";"18-24";"miehet";"2020-01-01";"uudet saajat";"1489"
"Työttömyysturva";"2020";"1";"25-34";"miehet";"2020-01-01";"uudet saajat";"1249"
"Työttömyysturva";"2020";"1";"35-44";"miehet";"2020-01-01";"uudet saajat";"631"
"Työttömyysturva";"2020";"1";"45-54";"miehet";"2020-01-01";"uudet saajat";"513"
"Työttömyysturva";"2020";"1";"yli 54";"miehet";"2020-01-01";"uudet saajat";"369"
"Työttömyysturva";"2020";"1";"18-24";"naiset";"2020-01-01";"uudet saajat";"1043"
"Työttömyysturva";"2020";"1";"25-34";"naiset";"2020-01-01";"uudet saajat";"1316"
"Työttömyysturva";"2020";"1";"35-44";"naiset";"2020-01-01";"uudet saajat";"725"
"Työttömyysturva";"2020";"1";"45-54";"naiset";"2020-01-01";"uudet saajat";"434"
"Työttömyysturva";"2020";"1";"yli 54";"naiset";"2020-01-01";"uudet saajat";"303"
"Yrittäjien työmarkkinatuki";"2020";"1";"18-24";"kaikki";"2020-01-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"1";"25-34";"kaikki";"2020-01-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"1";"35-44";"kaikki";"2020-01-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"1";"45-54";"kaikki";"2020-01-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"1";"yli 54";"kaikki";"2020-01-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"1";"18-24";"miehet";"2020-01-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"1";"25-34";"miehet";"2020-01-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"1";"35-44";"miehet";"2020-01-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"1";"45-54";"miehet";"2020-01-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"1";"yli 54";"miehet";"2020-01-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"1";"18-24";"naiset";"2020-01-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"1";"25-34";"naiset";"2020-01-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"1";"35-44";"naiset";"2020-01-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"1";"45-54";"naiset";"2020-01-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"1";"yli 54";"naiset";"2020-01-01";"yrittäjien työmarkkinatuen saajat";"0"
"Työttömyysturva";"2020";"2";"18-24";"kaikki";"2020-02-01";"aiemmin tukea saaneet";"22616"
"Työttömyysturva";"2020";"2";"25-34";"kaikki";"2020-02-01";"aiemmin tukea saaneet";"52583"
"Työttömyysturva";"2020";"2";"35-44";"kaikki";"2020-02-01";"aiemmin tukea saaneet";"45803"
"Työttömyysturva";"2020";"2";"45-54";"kaikki";"2020-02-01";"aiemmin tukea saaneet";"41863"
"Työttömyysturva";"2020";"2";"yli 54";"kaikki";"2020-02-01";"aiemmin tukea saaneet";"33525"
"Työttömyysturva";"2020";"2";"18-24";"miehet";"2020-02-01";"aiemmin tukea saaneet";"12689"
"Työttömyysturva";"2020";"2";"25-34";"miehet";"2020-02-01";"aiemmin tukea saaneet";"27640"
"Työttömyysturva";"2020";"2";"35-44";"miehet";"2020-02-01";"aiemmin tukea saaneet";"22689"
"Työttömyysturva";"2020";"2";"45-54";"miehet";"2020-02-01";"aiemmin tukea saaneet";"21918"
"Työttömyysturva";"2020";"2";"yli 54";"miehet";"2020-02-01";"aiemmin tukea saaneet";"17917"
"Työttömyysturva";"2020";"2";"18-24";"naiset";"2020-02-01";"aiemmin tukea saaneet";"9927"
"Työttömyysturva";"2020";"2";"25-34";"naiset";"2020-02-01";"aiemmin tukea saaneet";"24943"
"Työttömyysturva";"2020";"2";"35-44";"naiset";"2020-02-01";"aiemmin tukea saaneet";"23114"
"Työttömyysturva";"2020";"2";"45-54";"naiset";"2020-02-01";"aiemmin tukea saaneet";"19945"
"Työttömyysturva";"2020";"2";"yli 54";"naiset";"2020-02-01";"aiemmin tukea saaneet";"15608"
"Työttömyysturva";"2020";"2";"18-24";"kaikki";"2020-02-01";"uudet saajat";"2526"
"Työttömyysturva";"2020";"2";"25-34";"kaikki";"2020-02-01";"uudet saajat";"2556"
"Työttömyysturva";"2020";"2";"35-44";"kaikki";"2020-02-01";"uudet saajat";"1429"
"Työttömyysturva";"2020";"2";"45-54";"kaikki";"2020-02-01";"uudet saajat";"980"
"Työttömyysturva";"2020";"2";"yli 54";"kaikki";"2020-02-01";"uudet saajat";"694"
"Työttömyysturva";"2020";"2";"18-24";"miehet";"2020-02-01";"uudet saajat";"1418"
"Työttömyysturva";"2020";"2";"25-34";"miehet";"2020-02-01";"uudet saajat";"1281"
"Työttömyysturva";"2020";"2";"35-44";"miehet";"2020-02-01";"uudet saajat";"648"
"Työttömyysturva";"2020";"2";"45-54";"miehet";"2020-02-01";"uudet saajat";"498"
"Työttömyysturva";"2020";"2";"yli 54";"miehet";"2020-02-01";"uudet saajat";"382"
"Työttömyysturva";"2020";"2";"18-24";"naiset";"2020-02-01";"uudet saajat";"1108"
"Työttömyysturva";"2020";"2";"25-34";"naiset";"2020-02-01";"uudet saajat";"1275"
"Työttömyysturva";"2020";"2";"35-44";"naiset";"2020-02-01";"uudet saajat";"781"
"Työttömyysturva";"2020";"2";"45-54";"naiset";"2020-02-01";"uudet saajat";"482"
"Työttömyysturva";"2020";"2";"yli 54";"naiset";"2020-02-01";"uudet saajat";"312"
"Yrittäjien työmarkkinatuki";"2020";"2";"18-24";"kaikki";"2020-02-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"2";"25-34";"kaikki";"2020-02-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"2";"35-44";"kaikki";"2020-02-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"2";"45-54";"kaikki";"2020-02-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"2";"yli 54";"kaikki";"2020-02-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"2";"18-24";"miehet";"2020-02-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"2";"25-34";"miehet";"2020-02-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"2";"35-44";"miehet";"2020-02-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"2";"45-54";"miehet";"2020-02-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"2";"yli 54";"miehet";"2020-02-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"2";"18-24";"naiset";"2020-02-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"2";"25-34";"naiset";"2020-02-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"2";"35-44";"naiset";"2020-02-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"2";"45-54";"naiset";"2020-02-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"2";"yli 54";"naiset";"2020-02-01";"yrittäjien työmarkkinatuen saajat";"0"
"Työttömyysturva";"2020";"3";"18-24";"kaikki";"2020-03-01";"aiemmin tukea saaneet";"23957"
"Työttömyysturva";"2020";"3";"25-34";"kaikki";"2020-03-01";"aiemmin tukea saaneet";"54525"
"Työttömyysturva";"2020";"3";"35-44";"kaikki";"2020-03-01";"aiemmin tukea saaneet";"47376"
"Työttömyysturva";"2020";"3";"45-54";"kaikki";"2020-03-01";"aiemmin tukea saaneet";"42854"
"Työttömyysturva";"2020";"3";"yli 54";"kaikki";"2020-03-01";"aiemmin tukea saaneet";"34538"
"Työttömyysturva";"2020";"3";"18-24";"miehet";"2020-03-01";"aiemmin tukea saaneet";"13408"
"Työttömyysturva";"2020";"3";"25-34";"miehet";"2020-03-01";"aiemmin tukea saaneet";"28714"
"Työttömyysturva";"2020";"3";"35-44";"miehet";"2020-03-01";"aiemmin tukea saaneet";"23436"
"Työttömyysturva";"2020";"3";"45-54";"miehet";"2020-03-01";"aiemmin tukea saaneet";"22440"
"Työttömyysturva";"2020";"3";"yli 54";"miehet";"2020-03-01";"aiemmin tukea saaneet";"18424"
"Työttömyysturva";"2020";"3";"18-24";"naiset";"2020-03-01";"aiemmin tukea saaneet";"10549"
"Työttömyysturva";"2020";"3";"25-34";"naiset";"2020-03-01";"aiemmin tukea saaneet";"25811"
"Työttömyysturva";"2020";"3";"35-44";"naiset";"2020-03-01";"aiemmin tukea saaneet";"23940"
"Työttömyysturva";"2020";"3";"45-54";"naiset";"2020-03-01";"aiemmin tukea saaneet";"20414"
"Työttömyysturva";"2020";"3";"yli 54";"naiset";"2020-03-01";"aiemmin tukea saaneet";"16114"
"Työttömyysturva";"2020";"3";"18-24";"kaikki";"2020-03-01";"uudet saajat";"2311"
"Työttömyysturva";"2020";"3";"25-34";"kaikki";"2020-03-01";"uudet saajat";"2684"
"Työttömyysturva";"2020";"3";"35-44";"kaikki";"2020-03-01";"uudet saajat";"1563"
"Työttömyysturva";"2020";"3";"45-54";"kaikki";"2020-03-01";"uudet saajat";"1069"
"Työttömyysturva";"2020";"3";"yli 54";"kaikki";"2020-03-01";"uudet saajat";"750"
"Työttömyysturva";"2020";"3";"18-24";"miehet";"2020-03-01";"uudet saajat";"1274"
"Työttömyysturva";"2020";"3";"25-34";"miehet";"2020-03-01";"uudet saajat";"1316"
"Työttömyysturva";"2020";"3";"35-44";"miehet";"2020-03-01";"uudet saajat";"721"
"Työttömyysturva";"2020";"3";"45-54";"miehet";"2020-03-01";"uudet saajat";"588"
"Työttömyysturva";"2020";"3";"yli 54";"miehet";"2020-03-01";"uudet saajat";"391"
"Työttömyysturva";"2020";"3";"18-24";"naiset";"2020-03-01";"uudet saajat";"1037"
"Työttömyysturva";"2020";"3";"25-34";"naiset";"2020-03-01";"uudet saajat";"1368"
"Työttömyysturva";"2020";"3";"35-44";"naiset";"2020-03-01";"uudet saajat";"842"
"Työttömyysturva";"2020";"3";"45-54";"naiset";"2020-03-01";"uudet saajat";"481"
"Työttömyysturva";"2020";"3";"yli 54";"naiset";"2020-03-01";"uudet saajat";"359"
"Yrittäjien työmarkkinatuki";"2020";"3";"18-24";"kaikki";"2020-03-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"3";"25-34";"kaikki";"2020-03-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"3";"35-44";"kaikki";"2020-03-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"3";"45-54";"kaikki";"2020-03-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"3";"yli 54";"kaikki";"2020-03-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"3";"18-24";"miehet";"2020-03-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"3";"25-34";"miehet";"2020-03-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"3";"35-44";"miehet";"2020-03-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"3";"45-54";"miehet";"2020-03-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"3";"yli 54";"miehet";"2020-03-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"3";"18-24";"naiset";"2020-03-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"3";"25-34";"naiset";"2020-03-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"3";"35-44";"naiset";"2020-03-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"3";"45-54";"naiset";"2020-03-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2020";"3";"yli 54";"naiset";"2020-03-01";"yrittäjien työmarkkinatuen saajat";"0"
"Työttömyysturva";"2020";"4";"18-24";"kaikki";"2020-04-01";"aiemmin tukea saaneet";"24654"
"Työttömyysturva";"2020";"4";"25-34";"kaikki";"2020-04-01";"aiemmin tukea saaneet";"55453"
